,lat,long,trip_time,cluster
186,59.941415,30.366456300000007,2016-06-16 20:27:00,1
187,59.941415,30.366456300000007,2016-06-17 20:30:00,1
188,59.941415,30.366456300000007,2016-06-18 14:52:00,1
189,59.9619853,30.4593071,2016-06-19 13:18:00,1
190,59.941415,30.366456300000007,2016-06-20 20:46:00,1
191,59.97948974,30.45857875,2016-06-24 14:25:00,1
192,59.941415,30.366456300000007,2016-06-24 15:01:00,1
193,59.941415,30.366456300000007,2016-06-25 17:03:00,1
194,59.941415,30.366456300000007,2016-07-09 20:57:00,1
195,59.9320135,30.4417715,2016-07-13 05:35:00,1
196,59.941415,30.366456300000007,2016-07-22 15:03:00,1
197,59.89198760000001,30.513062400000006,2016-07-23 16:29:00,18
198,59.941415,30.366456300000007,2016-07-23 17:58:00,1
199,59.80238872,30.27357835,2016-07-29 14:35:00,5
200,59.93273833,30.337705,2016-07-29 16:20:00,1
201,59.92195699999999,30.3534883,2016-07-29 19:20:00,1
202,59.9174986,30.385755100000004,2016-08-01 13:59:00,1
203,60.02280329999999,30.330195,2016-08-01 16:01:00,1
204,59.9465317,30.4771267,2016-08-02 16:46:00,1
205,59.9334517,30.4359283,2016-08-04 12:54:00,1
206,59.941415,30.366456300000007,2016-08-09 15:39:00,1
207,59.9456167,30.4884533,2016-08-27 18:37:00,1
208,59.940925,30.420213300000004,2016-09-06 16:22:00,1
209,59.941415,30.366456300000007,2016-09-06 18:58:00,1
210,60.0317527,30.4283336,2016-09-07 09:08:00,1
211,59.93335500000001,30.4411117,2016-09-09 15:12:00,1
212,59.930305,30.3604083,2016-09-12 14:45:00,1
213,59.943685,30.324166700000006,2016-09-12 16:01:00,1
214,59.9292183,30.3566308,2016-09-17 14:49:00,1
215,59.955185,30.244666700000003,2016-09-22 16:47:00,1
216,59.9482767,30.233463300000004,2016-09-22 18:35:00,1
217,59.92548670000001,30.4888283,2016-09-23 11:41:00,1
218,59.93472987,30.496899900000006,2016-09-23 13:27:00,1
219,59.941415,30.366456300000007,2016-09-23 13:46:00,1
220,59.95678829999999,30.3118183,2016-09-24 11:41:00,1
221,59.941415,30.366456300000007,2016-09-24 14:37:00,1
222,59.9893659,30.46617028,2016-09-24 16:56:00,1
223,59.95998407,30.48026404,2016-09-24 18:46:00,1
224,60.0023381,30.27415076,2016-09-25 11:59:00,1
225,59.95989982,30.48151006,2016-09-25 12:58:00,1
226,60.0128799,30.4100769,2016-09-27 08:25:00,1
227,59.95992876,30.48033443,2016-09-27 12:14:00,1
228,60.03169333,30.428365000000003,2016-09-27 16:32:00,1
229,59.95987,30.48029833,2016-09-27 17:55:00,1
230,59.94781833,30.41217,2016-09-28 12:35:00,1
231,59.95994554,30.48021568,2016-09-28 14:56:00,1
232,59.90426901,30.42105195,2016-09-30 10:52:00,1
233,59.941415,30.366456300000007,2016-09-30 12:06:00,1
234,59.90474167,30.420505,2016-09-30 13:01:00,1
235,59.9251009,30.3879205,2016-09-30 14:43:00,1
